Case ID,Latency (s),Final JSON Acc,Slot Acc,Category Acc,Status,Input Text,Actual JSON,Expected JSON
564,2.42,1.0,1.0,1.0,PASS,I spent 45 on gas and then 15 on a movie ticket.,"[{""item"": ""Gas"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Movie Ticket"", ""amount"": 15.0, ""category"": ""Entertainment""}]","[{""item"": ""gas"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""movie ticket"", ""amount"": 15.00, ""category"": ""Entertainment""}]"
565,4.87,0.0,0.16666666666666666,0.25,FAIL,"Okay, got milk for 3.50, a new t-shirt for 25, bus fare 2.75, and a bag of chips for 2.","[{""item"": ""Milk"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Fare"", ""amount"": 2.75, ""category"": ""Transport""}, {""item"": ""Bag of Chips"", ""amount"": 2.0, ""category"": ""Food""}]","[{""item"": ""milk"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""a new t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus fare"", ""amount"": 2.75, ""category"": ""Transport""}, {""item"": ""a bag of chips"", ""amount"": 2.00, ""category"": ""Food""}]"
566,2.09,0.0,0.6666666666666666,1.0,FAIL,Just dropped a hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 100.0, ""category"": ""Retail""}]","[{""item"": ""kicks"", ""amount"": 100.00, ""category"": ""Retail""}]"
567,2.16,1.0,1.0,1.0,PASS,I spent 35 at Target yesterday.,"[{""item"": ""Target"", ""amount"": 35.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 35.00, ""category"": ""Retail""}]"
568,7.66,0.0,0.6,0.6,FAIL,"Okay, coffee 4.50, sandwich 8.75, bus pass 36, new t-shirt 22.99, and a magazine for 5.25.","[{""item"": ""Coffee"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""Bus Pass"", ""amount"": 36.0, ""category"": ""Transport""}, {""item"": ""T-shirt"", ""amount"": 22.99, ""category"": ""Retail""}, {""item"": ""Magazine"", ""amount"": 5.25, ""category"": ""Retail""}]","[{""item"": ""coffee"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""bus pass"", ""amount"": 36.00, ""category"": ""Transport""}, {""item"": ""new t-shirt"", ""amount"": 22.99, ""category"": ""Retail""}, {""item"": ""magazine"", ""amount"": 5.25, ""category"": ""Retail""}]"
569,3.48,1.0,1.0,1.0,PASS,Okay got a coffee for 4.50 then a sandwich 8.75 and a magazine 6.25 oh and a bus ticket 2.80,"[{""item"": ""Coffee"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""Magazine"", ""amount"": 6.25, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 2.8, ""category"": ""Transport""}]","[{""item"": ""coffee"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""magazine"", ""amount"": 6.25, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 2.80, ""category"": ""Transport""}]"
570,2.46,1.0,1.0,1.0,PASS,"I spent 80 dollars on a new jacket... wait, no, it was 85 dollars for the jacket.","[{""item"": ""Jacket"", ""amount"": 85.0, ""category"": ""Retail""}]","[{""item"": ""jacket"", ""amount"": 85.00, ""category"": ""Retail""}]"
571,1.84,1.0,1.0,1.0,PASS,Just dropped a hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 100.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 100.00, ""category"": ""Retail""}]"
572,1.74,1.0,1.0,1.0,PASS,Just dropped 80 bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 80.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 80.00, ""category"": ""Retail""}]"
573,4.81,1.0,1.0,1.0,PASS,"Okay got a coffee for 4.50, then a sandwich 8.75, bus fare 2.25, a magazine 6.00, and a pack of gum 1.50.","[{""item"": ""Coffee"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""Bus Fare"", ""amount"": 2.25, ""category"": ""Transport""}, {""item"": ""Magazine"", ""amount"": 6.0, ""category"": ""Retail""}, {""item"": ""Pack of Gum"", ""amount"": 1.5, ""category"": ""Food""}]","[{""item"": ""coffee"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""bus fare"", ""amount"": 2.25, ""category"": ""Transport""}, {""item"": ""magazine"", ""amount"": 6.00, ""category"": ""Retail""}, {""item"": ""pack of gum"", ""amount"": 1.50, ""category"": ""Food""}]"
574,1.74,1.0,1.0,1.0,PASS,"I spent 25 dollars on a new t-shirt... wait, no, it was 35 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 35.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 35.00, ""category"": ""Retail""}]"
575,2.15,1.0,1.0,1.0,PASS,"I spent 15 dollars on a new t-shirt... wait, no, it was 25 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}]"
576,1.94,1.0,1.0,1.0,PASS,"I spent 15 dollars on a new t-shirt, wait, no... it was 25 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}]"
577,4.81,0.0,0.9166666666666666,1.0,FAIL,"Okay got a coffee for 4.50, then a sandwich 8.75, bus fare 2.25, and a new phone charger 19.99.","[{""item"": ""Coffee"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""Bus Fare"", ""amount"": 2.25, ""category"": ""Transport""}, {""item"": ""Phone Charger"", ""amount"": 19.99, ""category"": ""Retail""}]","[{""item"": ""coffee"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""bus fare"", ""amount"": 2.25, ""category"": ""Transport""}, {""item"": ""new phone charger"", ""amount"": 19.99, ""category"": ""Retail""}]"
578,2.56,1.0,1.0,1.0,PASS,"I spent 15 dollars on a new t-shirt... wait, no, it was 25 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}]"
579,3.07,1.0,1.0,1.0,PASS,I just spent 45 dollars on gas and then 15 dollars on a movie ticket,"[{""item"": ""Gas"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Movie Ticket"", ""amount"": 15.0, ""category"": ""Entertainment""}]","[{""item"": ""gas"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""movie ticket"", ""amount"": 15.00, ""category"": ""Entertainment""}]"
580,2.15,0.0,0.6666666666666666,1.0,FAIL,Just dropped a hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 100.0, ""category"": ""Retail""}]","[{""item"": ""kicks"", ""amount"": 100.00, ""category"": ""Retail""}]"
581,2.97,0.0,0.6666666666666666,1.0,FAIL,I just filled up my car for 45 dollars and then spent 15 on a new book.,"[{""item"": ""Gas"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Book"", ""amount"": 15.0, ""category"": ""Retail""}]","[{""item"": ""filled up my car"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""a new book"", ""amount"": 15.00, ""category"": ""Retail""}]"
582,1.94,1.0,1.0,1.0,PASS,Just dropped a hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 100.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 100.00, ""category"": ""Retail""}]"
583,1.74,1.0,1.0,1.0,PASS,"I spent 15 on a new t-shirt... wait, no, it was 25 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}]"
584,2.35,1.0,1.0,1.0,PASS,I spent 45 dollars on gas and then 18.50 for a movie ticket.,"[{""item"": ""Gas"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Movie Ticket"", ""amount"": 18.5, ""category"": ""Entertainment""}]","[{""item"": ""gas"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""movie ticket"", ""amount"": 18.50, ""category"": ""Entertainment""}]"
585,1.94,1.0,1.0,1.0,PASS,"I spent 30 dollars on a new shirt, wait, no... it was 35 dollars for the shirt.","[{""item"": ""Shirt"", ""amount"": 35.0, ""category"": ""Retail""}]","[{""item"": ""shirt"", ""amount"": 35.00, ""category"": ""Retail""}]"
586,4.61,0.0,0.8333333333333334,1.0,FAIL,I bought a loaf of bread for 3.50 and a new t-shirt for 25 dollars.,"[{""item"": ""Loaf of bread"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}]","[{""item"": ""loaf of bread"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""new t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}]"
587,3.7,1.0,1.0,1.0,PASS,"I bought milk for 4.50, a t-shirt for 25, and a bus ticket for 3.75.","[{""item"": ""Milk"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 3.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 3.75, ""category"": ""Transport""}]"
588,2.03,1.0,1.0,1.0,PASS,Spent 45 at Target yesterday,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
589,2.46,1.0,1.0,1.0,PASS,"I spent 25 dollars on a new t-shirt... wait, no, it was 35 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 35.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 35.00, ""category"": ""Retail""}]"
590,2.05,1.0,1.0,1.0,PASS,Just dropped a hundred bucks on some new kicks at the mall,"[{""item"": ""New kicks"", ""amount"": 100.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 100.00, ""category"": ""Retail""}]"
591,3.78,1.0,1.0,1.0,PASS,"I spent 25 dollars on a new t-shirt... wait, no, it was 35 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 35.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 35.00, ""category"": ""Retail""}]"
592,4.4,1.0,1.0,1.0,PASS,"Okay, got milk for 4.50, a t-shirt for 25, bus fare 2.75, toothpaste 3.20, and a sandwich for 8.","[{""item"": ""Milk"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus fare"", ""amount"": 2.75, ""category"": ""Transport""}, {""item"": ""Toothpaste"", ""amount"": 3.2, ""category"": ""Personal Care""}, {""item"": ""Sandwich"", ""amount"": 8.0, ""category"": ""Food""}]","[{""item"": ""milk"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus fare"", ""amount"": 2.75, ""category"": ""Transport""}, {""item"": ""toothpaste"", ""amount"": 3.20, ""category"": ""Personal Care""}, {""item"": ""sandwich"", ""amount"": 8.00, ""category"": ""Food""}]"
593,2.25,0.0,0.6666666666666666,1.0,FAIL,"I was running late for work this morning, so I grabbed a quick breakfast sandwich and a coffee from the little cafe on the corner, which cost me $12.75.","[{""item"": ""Breakfast Sandwich and Coffee"", ""amount"": 12.75, ""category"": ""Food""}]","[{""item"": ""breakfast sandwich and a coffee from the little cafe on the corner"", ""amount"": 12.75, ""category"": ""Food""}]"
594,2.15,0.0,0.6666666666666666,1.0,FAIL,"I was running late for work this morning, so I grabbed a quick breakfast sandwich and a coffee from the cafe downstairs, which came to about $12.75.","[{""item"": ""Breakfast sandwich and coffee"", ""amount"": 12.75, ""category"": ""Food""}]","[{""item"": ""breakfast sandwich and a coffee from the cafe downstairs"", ""amount"": 12.75, ""category"": ""Food""}]"
595,3.79,1.0,1.0,1.0,PASS,"Okay, got milk for 4.50, a t-shirt 25, bus fare 2.75, and a chocolate bar 1.99.","[{""item"": ""Milk"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus fare"", ""amount"": 2.75, ""category"": ""Transport""}, {""item"": ""Chocolate bar"", ""amount"": 1.99, ""category"": ""Food""}]","[{""item"": ""milk"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus fare"", ""amount"": 2.75, ""category"": ""Transport""}, {""item"": ""chocolate bar"", ""amount"": 1.99, ""category"": ""Food""}]"
596,3.52,0.0,0.2222222222222222,0.3333333333333333,FAIL,"I bought milk for 3.50, a t-shirt for 25, and a bus ticket for 2.75.","[{""item"": ""Milk"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 2.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""a t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""a bus ticket"", ""amount"": 2.75, ""category"": ""Transport""}]"
597,3.84,1.0,1.0,1.0,PASS,I spent 45 at Target yesterday,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
598,2.46,1.0,1.0,1.0,PASS,"I spent 15 dollars on a t-shirt... wait, no, it was 25 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}]"
599,3.17,0.0,0.0,0.0,FAIL,"I was running late for work this morning, so I grabbed a quick breakfast sandwich and coffee from the corner deli for $12.50. Then after my long meeting, I treated myself to a new book from the bookstore downtown to unwind, which cost me $24.99.","[{""item"": ""Breakfast sandwich and coffee"", ""amount"": 12.5, ""category"": ""Food""}, {""item"": ""Book"", ""amount"": 24.99, ""category"": ""Retail""}]","[{""item"": ""breakfast sandwich and coffee from the corner deli"", ""amount"": 12.50, ""category"": ""Food""}, {""item"": ""new book from the bookstore downtown"", ""amount"": 24.99, ""category"": ""Retail""}]"
600,1.84,1.0,1.0,1.0,PASS,"I spent 15 on a new t-shirt, wait, no... it was 25 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}]"
601,2.66,0.0,0.6666666666666666,1.0,FAIL,I just filled up my tank for 40 bucks and then spent 15 on a new book.,"[{""item"": ""Gas"", ""amount"": 40.0, ""category"": ""Transport""}, {""item"": ""Book"", ""amount"": 15.0, ""category"": ""Retail""}]","[{""item"": ""filled up my tank"", ""amount"": 40.00, ""category"": ""Transport""}, {""item"": ""a new book"", ""amount"": 15.00, ""category"": ""Retail""}]"
602,3.07,1.0,1.0,1.0,PASS,I spent 45 dollars on gas and then 15 on a movie ticket,"[{""item"": ""Gas"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Movie Ticket"", ""amount"": 15.0, ""category"": ""Entertainment""}]","[{""item"": ""gas"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""movie ticket"", ""amount"": 15.00, ""category"": ""Entertainment""}]"
603,3.48,1.0,1.0,1.0,PASS,"I spent 25 dollars on a new t-shirt... wait, no, it was 35 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 35.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 35.00, ""category"": ""Retail""}]"
604,3.68,0.0,0.2222222222222222,0.3333333333333333,FAIL,"I bought milk for 4.50, a t-shirt for 25, and a bus ticket for 3.75.","[{""item"": ""Milk"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 3.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""a t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""a bus ticket"", ""amount"": 3.75, ""category"": ""Transport""}]"
605,3.69,1.0,1.0,1.0,PASS,"Okay, got a coffee for 4.50, then a sandwich for 8.75, a magazine for 6, and a bus ticket for 2.25.","[{""item"": ""Coffee"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""Magazine"", ""amount"": 6.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 2.25, ""category"": ""Transport""}]","[{""item"": ""coffee"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""magazine"", ""amount"": 6.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 2.25, ""category"": ""Transport""}]"
606,3.07,0.0,0.0,0.0,FAIL,"I was running late for work this morning, so I grabbed a quick breakfast sandwich and coffee from the corner deli for about $12.50. Then after my long meeting, I treated myself to a new book from the bookstore downtown to unwind, which was $24.99.","[{""item"": ""Breakfast sandwich and coffee"", ""amount"": 12.5, ""category"": ""Food""}, {""item"": ""Book"", ""amount"": 24.99, ""category"": ""Retail""}]","[{""item"": ""breakfast sandwich and coffee from the corner deli"", ""amount"": 12.50, ""category"": ""Food""}, {""item"": ""new book from the bookstore downtown"", ""amount"": 24.99, ""category"": ""Retail""}]"
607,3.58,1.0,1.0,1.0,PASS,"I bought milk for 3.50, a t-shirt for 25 dollars, and a bus ticket for 2.75","[{""item"": ""Milk"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 2.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 2.75, ""category"": ""Transport""}]"
608,3.27,1.0,1.0,1.0,PASS,I spent 45 at Target yesterday.,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
609,3.27,0.0,0.6666666666666666,1.0,FAIL,"I bought a loaf of bread for 3.50, a new t-shirt for 25, and a bus ticket for 2.75.","[{""item"": ""Loaf of bread"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus ticket"", ""amount"": 2.75, ""category"": ""Transport""}]","[{""item"": ""a loaf of bread"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""a new t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""a bus ticket"", ""amount"": 2.75, ""category"": ""Transport""}]"
610,2.25,0.0,0.6666666666666666,1.0,FAIL,"I was running late for work this morning, so I grabbed a quick breakfast sandwich and a coffee from the cafe downstairs, which came to $12.75.","[{""item"": ""Breakfast Sandwich and Coffee"", ""amount"": 12.75, ""category"": ""Food""}]","[{""item"": ""breakfast sandwich and a coffee from the cafe downstairs"", ""amount"": 12.75, ""category"": ""Food""}]"
611,2.05,1.0,1.0,1.0,PASS,I spent 18.50 at Target yesterday.,"[{""item"": ""Target"", ""amount"": 18.5, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 18.50, ""category"": ""Retail""}]"
612,1.87,1.0,1.0,1.0,PASS,Just dropped a couple hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 200.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 200.00, ""category"": ""Retail""}]"
613,2.23,1.0,1.0,1.0,PASS,I spent 45 at Target,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
614,3.38,1.0,1.0,1.0,PASS,"I bought milk for 3.50, a t-shirt for 25 dollars, and a bus ticket for 2.75.","[{""item"": ""Milk"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 2.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 2.75, ""category"": ""Transport""}]"
615,3.07,0.0,0.6666666666666666,1.0,FAIL,I spent $45 on a tank of gas and then $18.50 on a movie ticket for the new Marvel film.,"[{""item"": ""Tank of gas"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Movie ticket"", ""amount"": 18.5, ""category"": ""Entertainment""}]","[{""item"": ""a tank of gas"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""a movie ticket for the new Marvel film"", ""amount"": 18.50, ""category"": ""Entertainment""}]"
616,6.96,0.0,0.6,0.6,FAIL,"Okay, coffee 4.50, bus pass 2.75, new socks 12, a sandwich 8.99, and a magazine 5.25.","[{""item"": ""Coffee"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Bus Pass"", ""amount"": 2.75, ""category"": ""Transport""}, {""item"": ""Socks"", ""amount"": 12.0, ""category"": ""Retail""}, {""item"": ""Sandwich"", ""amount"": 8.99, ""category"": ""Food""}, {""item"": ""Magazine"", ""amount"": 5.25, ""category"": ""Retail""}]","[{""item"": ""coffee"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""bus pass"", ""amount"": 2.75, ""category"": ""Transport""}, {""item"": ""new socks"", ""amount"": 12.00, ""category"": ""Retail""}, {""item"": ""sandwich"", ""amount"": 8.99, ""category"": ""Food""}, {""item"": ""magazine"", ""amount"": 5.25, ""category"": ""Retail""}]"
617,5.62,0.0,0.0,0.0,FAIL,"Okay, got milk for 4.50, a new t-shirt for 25, bus fare 2.75, and a chocolate bar for 3.","[{""item"": ""Milk"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Fare"", ""amount"": 2.75, ""category"": ""Transport""}, {""item"": ""Chocolate Bar"", ""amount"": 3.0, ""category"": ""Food""}]","[{""item"": ""milk"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""a new t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus fare"", ""amount"": 2.75, ""category"": ""Transport""}, {""item"": ""a chocolate bar"", ""amount"": 3.00, ""category"": ""Food""}]"
618,2.21,0.0,0.6666666666666666,1.0,FAIL,"I had a really long day at the office, and on my way home I was so tired that I stopped at the big supermarket on Main Street to grab some bread, milk, and a few snacks for the week, which came to about $42.75.","[{""item"": ""Groceries (bread, milk, snacks)"", ""amount"": 42.75, ""category"": ""Food""}]","[{""item"": ""bread, milk, and a few snacks"", ""amount"": 42.75, ""category"": ""Food""}]"
619,5.38,1.0,1.0,1.0,PASS,"Okay, coffee three fifty, sandwich eight, bus fare two seventy-five, magazine six, and a new phone charger twelve ninety-nine.","[{""item"": ""Coffee"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""Sandwich"", ""amount"": 8.0, ""category"": ""Food""}, {""item"": ""Bus Fare"", ""amount"": 2.75, ""category"": ""Transport""}, {""item"": ""Magazine"", ""amount"": 6.0, ""category"": ""Retail""}, {""item"": ""Phone Charger"", ""amount"": 12.99, ""category"": ""Retail""}]","[{""item"": ""coffee"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""sandwich"", ""amount"": 8.00, ""category"": ""Food""}, {""item"": ""bus fare"", ""amount"": 2.75, ""category"": ""Transport""}, {""item"": ""magazine"", ""amount"": 6.00, ""category"": ""Retail""}, {""item"": ""phone charger"", ""amount"": 12.99, ""category"": ""Retail""}]"
620,1.95,1.0,1.0,1.0,PASS,"I spent 25 dollars on a new t-shirt... wait, no, it was 35 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 35.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 35.00, ""category"": ""Retail""}]"
621,4.35,1.0,1.0,1.0,PASS,"I bought milk for 4.50, a t-shirt for 25, and a bus ticket for 3.75.","[{""item"": ""Milk"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 3.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 3.75, ""category"": ""Transport""}]"
622,3.94,0.0,0.6666666666666666,1.0,FAIL,Just dropped a hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 100.0, ""category"": ""Retail""}]","[{""item"": ""kicks"", ""amount"": 100.00, ""category"": ""Retail""}]"
623,2.83,1.0,1.0,1.0,PASS,"I spent 20 dollars on a new t-shirt... wait, no, it was 25 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}]"
624,3.11,0.0,0.6666666666666666,1.0,FAIL,I just filled up my tank for 45 dollars and then bought a ticket to see the new Marvel movie for 18.50,"[{""item"": ""Gas"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Movie Ticket"", ""amount"": 18.5, ""category"": ""Entertainment""}]","[{""item"": ""filled up my tank"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""ticket to see the new Marvel movie"", ""amount"": 18.50, ""category"": ""Entertainment""}]"
625,1.84,1.0,1.0,1.0,PASS,I spent 45 at Target yesterday.,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
626,2.46,1.0,1.0,1.0,PASS,Just dropped a couple hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 200.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 200.00, ""category"": ""Retail""}]"
627,2.05,1.0,1.0,1.0,PASS,I spent 45 at Target yesterday.,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
